epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,14872.2,0.80201,0.80517,1.29239,0.9006,0.82275,0.8806,0.68231,0.9219,0.60279,1.58331,0.000458416,0.000458416,0.000458416
55,15149.6,0.79754,0.79176,1.28774,0.90291,0.82175,0.88085,0.68223,0.92133,0.60206,1.58387,0.00044296,0.00044296,0.00044296
56,15425.1,0.79213,0.79221,1.28633,0.90207,0.82416,0.88081,0.68259,0.92016,0.60198,1.58339,0.000427565,0.000427565,0.000427565
57,15700.8,0.79419,0.78146,1.28504,0.90094,0.82569,0.88061,0.68264,0.91985,0.60114,1.584,0.000412246,0.000412246,0.000412246
58,15973.3,0.78957,0.78464,1.28247,0.89917,0.82741,0.8807,0.68308,0.9196,0.60009,1.58471,0.000397019,0.000397019,0.000397019
59,16248.5,0.78178,0.77681,1.27672,0.89843,0.82848,0.8807,0.68291,0.91933,0.5993,1.58604,0.000381899,0.000381899,0.000381899
60,16523.1,0.78126,0.77092,1.27638,0.89978,0.82784,0.88144,0.68176,0.91921,0.5987,1.58674,0.000366899,0.000366899,0.000366899
61,16799.8,0.77823,0.76657,1.27447,0.89961,0.82719,0.88177,0.68155,0.91944,0.59732,1.58849,0.000352037,0.000352037,0.000352037
62,17072.3,0.78432,0.76602,1.27634,0.90003,0.82751,0.88188,0.68184,0.91962,0.59663,1.59032,0.000337325,0.000337325,0.000337325
63,17344.1,0.78078,0.76733,1.27668,0.89974,0.82805,0.88216,0.68173,0.91975,0.59682,1.59123,0.000322778,0.000322778,0.000322778
64,17613.9,0.7731,0.75846,1.27288,0.89876,0.82786,0.88228,0.68204,0.9198,0.59506,1.59286,0.000308412,0.000308412,0.000308412
65,17884,0.77086,0.75311,1.26843,0.8982,0.82898,0.88209,0.6814,0.91887,0.5953,1.59146,0.000294239,0.000294239,0.000294239
